month,sku_id,market,channel,forecast_locked_at,forecast_method,budget_units,budget_revenue_eur,forecast_basis_units,forecast_units,forecast_revenue_eur
2026-03,SKU-14,West,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,688,2370.46,657,653,2249.87
2026-03,SKU-14,West,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,600,2067.26,569,573,1974.24
2026-03,SKU-15,Central,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,569,2403.46,538,539,2276.74
2026-03,SKU-15,Central,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,538,2272.51,507,508,2145.79
2026-03,SKU-15,Central,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,907,3831.17,876,887,3746.69
2026-03,SKU-15,Central,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,781,3298.94,750,755,3189.12
2026-03,SKU-15,North,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,530,2350.66,499,506,2244.21
2026-03,SKU-15,North,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,499,2213.16,468,462,2049.06
2026-03,SKU-15,North,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,843,3738.87,812,804,3565.9
2026-03,SKU-15,North,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,722,3202.21,691,700,3104.64
2026-03,SKU-15,South,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,468,1858.22,437,438,1739.11
2026-03,SKU-15,South,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,432,1715.28,406,400,1588.22
2026-03,SKU-15,South,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,725,2878.66,694,689,2735.72
2026-03,SKU-15,South,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,631,2505.42,600,596,2366.45
2026-03,SKU-15,West,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,383,1569.26,375,374,1532.38
2026-03,SKU-15,West,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,344,1409.46,344,346,1417.66
2026-03,SKU-15,West,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,626,2564.9,595,598,2450.17
2026-03,SKU-15,West,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,538,2204.34,507,505,2069.13
2026-03,SKU-16,Central,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,688,2047.49,657,667,1984.99
2026-03,SKU-16,Central,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,657,1955.23,626,625,1860.0
2026-03,SKU-16,Central,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,1113,3312.29,1074,1077,3205.15
2026-03,SKU-16,Central,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,970,2886.72,939,942,2803.39
2026-03,SKU-16,North,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,657,2052.99,626,621,1940.5
2026-03,SKU-16,North,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,600,1874.88,569,572,1787.39
2026-03,SKU-16,North,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,1032,3224.79,1001,1001,3127.92
2026-03,SKU-16,North,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,889,2777.95,858,851,2659.2
2026-03,SKU-16,South,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,569,1591.74,538,536,1499.43
2026-03,SKU-16,South,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,530,1482.64,499,502,1404.31
2026-03,SKU-16,South,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,892,2495.32,861,851,2380.62
2026-03,SKU-16,South,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,781,2184.8,750,750,2098.08
2026-03,SKU-16,West,Convenience,2026-02-28,calendar_plan_v1_no_realized_demand,476,1374.08,445,442,1275.93
2026-03,SKU-16,West,Ecommerce,2026-02-28,calendar_plan_v1_no_realized_demand,440,1270.16,414,413,1192.22
2026-03,SKU-16,West,Grocery,2026-02-28,calendar_plan_v1_no_realized_demand,756,2182.36,725,714,2061.12
2026-03,SKU-16,West,Wholesale,2026-02-28,calendar_plan_v1_no_realized_demand,657,1896.58,626,621,1792.65
2026-04,SKU-01,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1138,2403.46,1100,1099,2321.09
2026-04,SKU-01,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,1062,2242.94,1032,1031,2177.47
2026-04,SKU-01,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1846,3898.75,1778,1758,3712.9
2026-04,SKU-01,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1602,3383.42,1542,1542,3256.7
2026-04,SKU-01,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1047,2321.83,1017,1023,2268.6
2026-04,SKU-01,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,976,2164.38,946,945,2095.63
2026-04,SKU-01,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1712,3796.53,1652,1681,3727.79
2026-04,SKU-01,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1494,3313.09,1434,1447,3208.87
2026-04,SKU-01,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,916,1818.52,886,887,1760.94
2026-04,SKU-01,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,856,1699.4,826,830,1647.78
2026-04,SKU-01,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1494,2966.01,1434,1430,2838.95
2026-04,SKU-01,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1302,2584.83,1246,1229,2439.91
2026-04,SKU-01,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,766,1569.26,736,738,1511.9
2026-04,SKU-01,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,728,1491.41,698,702,1438.15
2026-04,SKU-01,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1270,2601.77,1214,1226,2511.63
2026-04,SKU-01,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1079,2210.48,1041,1049,2149.02
2026-04,SKU-02,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1348,2329.34,1288,1277,2206.66
2026-04,SKU-02,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,1272,2198.02,1216,1209,2089.15
2026-04,SKU-02,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,2192,3787.78,2102,2113,3651.26
2026-04,SKU-02,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1873,3236.54,1805,1807,3122.5
2026-04,SKU-02,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1246,2260.74,1190,1197,2171.84
2026-04,SKU-02,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,1163,2110.15,1125,1117,2026.68
2026-04,SKU-02,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,2034,3690.49,1948,1931,3503.61
2026-04,SKU-02,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1742,3160.68,1682,1682,3051.82
2026-04,SKU-02,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1062,1725.03,1032,1031,1674.67
2026-04,SKU-02,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,1002,1627.57,972,960,1559.35
2026-04,SKU-02,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1742,2829.57,1682,1691,2746.73
2026-04,SKU-02,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1520,2468.97,1460,1465,2379.63
2026-04,SKU-02,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,912,1528.66,1022,1015,1701.3
2026-04,SKU-02,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,852,1428.09,822,829,1389.54
2026-04,SKU-02,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1486,2490.77,1426,1429,2395.23
2026-04,SKU-02,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1276,2138.78,1220,1210,2028.15
2026-04,SKU-03,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,942,2351.23,912,911,2273.86
2026-04,SKU-03,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,881,2198.98,851,869,2169.02
2026-04,SKU-03,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1524,3803.9,1464,1457,3636.67
2026-04,SKU-03,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1336,3334.66,1276,1251,3122.5
2026-04,SKU-03,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,874,2290.58,844,842,2206.71
2026-04,SKU-03,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,818,2143.81,788,792,2075.67
2026-04,SKU-03,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1426,3737.26,1366,1361,3566.91
2026-04,SKU-03,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1242,3255.03,1186,1190,3118.75
2026-04,SKU-03,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,758,1778.45,728,742,1740.91
2026-04,SKU-03,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,704,1651.75,674,679,1593.1
2026-04,SKU-03,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1244,2918.72,1458,1484,3481.82
2026-04,SKU-03,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1044,2449.47,1014,994,2332.16
2026-04,SKU-03,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,638,1544.67,608,613,1484.15
2026-04,SKU-03,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,608,1472.04,578,575,1392.14
2026-04,SKU-03,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1032,2498.6,1002,997,2413.86
2026-04,SKU-03,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,886,2145.11,856,865,2094.27
2026-04,SKU-04,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,873,2262.82,843,837,2169.5
2026-04,SKU-04,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,818,2120.26,788,776,2011.39
2026-04,SKU-04,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1426,3696.19,1366,1373,3558.82
2026-04,SKU-04,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1241,3216.67,1185,1185,3071.52
2026-04,SKU-04,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,818,2226.27,788,786,2139.18
2026-04,SKU-04,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,758,2062.97,728,730,1986.77
2026-04,SKU-04,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1333,3627.89,1273,1278,3478.2
2026-04,SKU-04,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1132,3080.85,1094,1094,2977.43
2026-04,SKU-04,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,698,1700.66,668,668,1627.57
2026-04,SKU-04,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,668,1627.57,638,645,1571.53
2026-04,SKU-04,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1134,2762.97,1096,1098,2675.26
2026-04,SKU-04,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,976,2378.0,946,954,2324.4
2026-04,SKU-04,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,606,1523.63,576,578,1453.23
2026-04,SKU-04,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,552,1387.86,522,524,1317.46
2026-04,SKU-04,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,946,2378.47,916,917,2305.56
2026-04,SKU-04,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,826,2076.76,796,805,2023.96
2026-04,SKU-05,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,796,2903.81,766,760,2772.48
2026-04,SKU-05,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,758,2765.18,728,730,2663.04
2026-04,SKU-05,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1310,4778.88,1250,1238,4516.22
2026-04,SKU-05,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1130,4122.24,1092,1078,3932.54
2026-04,SKU-05,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,758,2903.44,728,742,2842.16
2026-04,SKU-05,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,698,2673.62,668,671,2570.2
2026-04,SKU-05,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1216,4657.77,1160,1166,4466.25
2026-04,SKU-05,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1033,3956.8,1003,997,3818.91
2026-04,SKU-05,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,642,2201.5,612,607,2081.48
2026-04,SKU-05,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,612,2098.62,582,587,2012.89
2026-04,SKU-05,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1034,3545.71,1209,1206,4135.52
2026-04,SKU-05,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,908,3113.64,878,866,2969.62
2026-04,SKU-05,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,552,1953.29,522,522,1847.13
2026-04,SKU-05,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,522,1847.13,492,494,1748.05
2026-04,SKU-05,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,886,3135.16,856,848,3000.7
2026-04,SKU-05,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,766,2710.54,736,733,2593.76
2026-04,SKU-06,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,736,3250.18,706,716,3161.86
2026-04,SKU-06,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,698,3082.37,668,665,2936.64
2026-04,SKU-06,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1216,5369.86,1160,1154,5096.06
2026-04,SKU-06,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1032,4557.31,1002,1007,4446.91
2026-04,SKU-06,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,698,3236.49,668,667,3092.75
2026-04,SKU-06,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,642,2976.83,612,611,2833.08
2026-04,SKU-06,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1108,5137.57,1070,1069,4956.74
2026-04,SKU-06,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,946,4386.41,916,922,4275.13
2026-04,SKU-06,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,608,2523.83,578,575,2386.85
2026-04,SKU-06,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,562,2332.88,532,530,2200.05
2026-04,SKU-06,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,946,3926.88,916,911,3781.6
2026-04,SKU-06,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,826,3428.76,796,784,3254.42
2026-04,SKU-06,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,514,2201.73,484,478,2047.52
2026-04,SKU-06,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,484,2073.22,454,452,1936.15
2026-04,SKU-06,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,818,3503.92,788,787,3371.13
2026-04,SKU-06,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,698,2989.9,668,662,2835.69
2026-04,SKU-07,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,669,2697.41,639,635,2560.32
2026-04,SKU-07,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,638,2572.42,608,606,2443.39
2026-04,SKU-07,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1082,4362.62,1044,1045,4213.44
2026-04,SKU-07,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,942,3798.14,912,900,3628.8
2026-04,SKU-07,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,638,2701.04,608,601,2544.39
2026-04,SKU-07,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,582,2463.96,552,549,2324.25
2026-04,SKU-07,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1002,4242.07,1182,1173,4966.01
2026-04,SKU-07,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,874,3700.17,1016,1004,4250.53
2026-04,SKU-07,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,552,2092.12,522,523,1982.21
2026-04,SKU-07,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,518,1963.26,488,484,1834.4
2026-04,SKU-07,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,874,3312.53,844,855,3240.52
2026-04,SKU-07,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,758,2872.88,852,853,3232.94
2026-04,SKU-07,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,462,1806.9,432,432,1689.57
2026-04,SKU-07,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,428,1673.93,402,397,1552.68
2026-04,SKU-07,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,736,2878.53,706,701,2741.64
2026-04,SKU-07,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,641,2506.98,611,616,2409.2
2026-04,SKU-08,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,612,2878.85,582,577,2714.21
2026-04,SKU-08,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,578,2718.91,548,551,2591.9
2026-04,SKU-08,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,973,4576.99,943,938,4412.35
2026-04,SKU-08,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,848,3988.99,818,806,3791.42
2026-04,SKU-08,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,572,2825.22,542,544,2686.92
2026-04,SKU-08,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,540,2667.17,510,510,2518.99
2026-04,SKU-08,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,912,4504.55,882,889,4390.95
2026-04,SKU-08,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,788,3892.09,758,771,3808.12
2026-04,SKU-08,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,492,2175.51,462,462,2042.85
2026-04,SKU-08,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,462,2042.85,432,423,1870.4
2026-04,SKU-08,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,788,3484.35,758,758,3351.69
2026-04,SKU-08,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,684,3024.48,654,662,2927.21
2026-04,SKU-08,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,420,1916.41,394,393,1793.21
2026-04,SKU-08,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,372,1697.39,364,365,1665.45
2026-04,SKU-08,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,668,3048.0,638,635,2897.43
2026-04,SKU-08,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,582,2655.6,552,558,2546.09
2026-04,SKU-09,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1516,2474.11,1456,1455,2374.56
2026-04,SKU-09,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,1426,2327.23,1366,1389,2266.85
2026-04,SKU-09,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,2440,3982.08,2350,2338,3815.62
2026-04,SKU-09,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,2128,3472.9,2042,2017,3291.74
2026-04,SKU-09,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1408,2412.75,1348,1358,2327.07
2026-04,SKU-09,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,1316,2255.1,1256,1252,2145.43
2026-04,SKU-09,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,2282,3910.44,2192,2186,3745.93
2026-04,SKU-09,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1956,3351.8,1888,1897,3250.7
2026-04,SKU-09,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1216,1865.44,1160,1161,1781.07
2026-04,SKU-09,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,1130,1733.51,1092,1101,1689.02
2026-04,SKU-09,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1956,3000.66,1888,1867,2864.13
2026-04,SKU-09,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1700,2607.94,1640,1624,2491.35
2026-04,SKU-09,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1010,1598.87,980,974,1541.88
2026-04,SKU-09,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,946,1497.56,916,916,1450.06
2026-04,SKU-09,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1652,2615.18,1592,1582,2504.37
2026-04,SKU-09,West,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1438,2276.41,1378,1377,2179.85
2026-04,SKU-10,Central,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,1032,2873.09,1002,997,2775.65
2026-04,SKU-10,Central,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,972,2706.05,942,939,2614.18
2026-04,SKU-10,Central,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1682,4682.69,1622,1611,4485.02
2026-04,SKU-10,Central,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1464,4075.78,1404,1415,3939.36
2026-04,SKU-10,North,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,965,2820.89,935,941,2750.73
2026-04,SKU-10,North,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,901,2633.8,871,881,2575.34
2026-04,SKU-10,North,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1572,4595.27,1512,1505,4399.42
2026-04,SKU-10,North,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1366,3993.09,1306,1320,3858.62
2026-04,SKU-10,South,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,826,2161.61,796,788,2062.16
2026-04,SKU-10,South,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,788,2062.16,758,750,1962.72
2026-04,SKU-10,South,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1366,3574.77,1306,1313,3436.07
2026-04,SKU-10,South,Wholesale,2026-03-31,calendar_plan_v1_no_realized_demand,1168,3056.61,1130,1139,2980.72
2026-04,SKU-10,West,Convenience,2026-03-31,calendar_plan_v1_no_realized_demand,698,1884.94,668,670,1809.32
2026-04,SKU-10,West,Ecommerce,2026-03-31,calendar_plan_v1_no_realized_demand,668,1803.92,638,643,1736.41
2026-04,SKU-10,West,Grocery,2026-03-31,calendar_plan_v1_no_realized_demand,1138,3073.15,1100,1106,2986.73
